id:12152816,daddy:data/accessoriescsv.csv,name:ALBERTA FERRETTI Friday intarsia beanie,brand:Alberta Ferretti,price:HK$1303,description:Blue virgin wool-cashmere blend Friday intarsia beanie from Alberta Ferretti.,color:1342 BLUE NIGHT,style:V36806607,imglink:https://cdn-images.farfetch-contents.com/12/15/28/16/12152816_10201267_322.jpg
id:12165273,daddy:data/accessoriescsv.csv,name:Gucci GG Marmont matelassé wallet,brand:Gucci,price:HK$4900,description:Since 2015 Alessandro Michele has taken the helm of Gucci and has pushed the maison into the forefront of fashion. Black leather GG Marmont Matelasse wallet from Gucci featuring an interlocking GG logo bevelled leather details an interior zipped compartment multiple interior card slots gold-tone hardware and a zip around fastening.,color:1000,style:474813DRW1T,imglink:https://cdn-images.farfetch-contents.com/12/16/52/73/12165273_10231090_322.jpg
id:12517786,daddy:data/accessoriescsv.csv,name:GUCCI GG Marmont quilted leather bucket bag,brand:Gucci,price:HK$18800,description:The GG Marmont bucket bag has a softly structured shape and Double G hardware inspired by an archival design. The small shape is enhanced by the Sylvie Web detachable shoulder strap. Made in soft matelassé chevron quilted leather. Hibiscus red chevron leather. Sylvie Web strap. Antique gold-toned hardware. Double G. Interior open and phone pocket. Adjustable shoulder strap with 8.5" drop. Detachable shoulder strap with 19.5" drop. 8"W x 8.5"H x 4"D. Microfiber lining with a suede-like finish. Made in Italy.,color:8227,style:476674D8GET,imglink:https://cdn-images.farfetch-contents.com/12/51/77/86/12517786_11817976_322.jpg
id:12517814,daddy:data/accessoriescsv.csv,name:Gucci GG Supreme French flap wallet,brand:Gucci,price:HK$4400,description:A GG Supreme canvas french flap wallet with a snap closure and a brown leather flap. Beige/ebony GG Supreme canvas a material with low environmental impact with a brown leather flap. 10 card slots and two bill compartments. Coin pocket. Snap closure. Small. Open: 5"W x 8"H. Closed: 5"W x 4"H x 1"D. Made in Italy.,color:8526 Beige,style:410104KLQHG,imglink:https://cdn-images.farfetch-contents.com/12/51/78/14/12517814_11817806_322.jpg
id:12515489,daddy:data/accessoriescsv.csv,name:Gucci GG Supreme wallet,brand:Gucci,price:HK$6200,description:Alessandro Michele has taken the helm of Gucci and has pushed the maison into the forefront of fashion. Drawing on nature for inspiration he creates modern luxury designs with an organic approach. The result is heritage inspired items imbibed with new life. Nude beige cotton GG Supreme Wallet featuring a zip fastening multiple interior card slots and an internal zipped pocket.,color:6600,style:410102CWC1G,imglink:https://cdn-images.farfetch-contents.com/12/51/54/89/12515489_11812334_322.jpg
id:12473197,daddy:data/accessoriescsv.csv,name:GUCCI Leather belt with Horsebit,brand:Gucci,price:HK$4000,description:First used by Gucci in the 1950s the Horsebit continues to pay homage to the House's roots. The equestrian hardware connects the leather belt which secures with a square buckle closure. The Horsebit can be worn facing the front or the back. Red leather. Antique brass hardware. Square buckle. Horsebit detail. 1" width. Gucci belts are in Italian sizes please refer to the belt size guide before placing an order. Made in Italy. Delivered in special edition packaging with a garden motif from the Fall Winter 2017 runway show.,color:6137 Rosso,style:488939AP00T,imglink:https://cdn-images.farfetch-contents.com/12/47/31/97/12473197_11549338_322.jpg
id:12479601,daddy:data/accessoriescsv.csv,name:GUCCI Leather mini frame bag with fringe,brand:Gucci,price:HK$7300,description:BLACK Leather Leather mini frame bag with fringe from Gucci.,color:BLACK,style:488428DYWZT,imglink:https://cdn-images.farfetch-contents.com/12/47/96/01/12479601_11677410_322.jpg
id:12463353,daddy:data/accessoriescsv.csv,name:GUCCI Logo embellished belt wallet,brand:Gucci,price:HK$9400,description:Alessandro Michele joined Gucci as Creative Director in 2015 and has brought a new direction to the luxury house with his cult accessories and whimsical ready-to-wear collections. This black and gold-toned leather logo embellished belt wallet is a staple piece from the AW17 collection and features a front logo plaque a quilted effect a foldover top and an Animals embellished design.,color:1000,style:488419D8GZT,imglink:https://cdn-images.farfetch-contents.com/12/46/33/53/12463353_11561135_322.jpg
id:12414030,daddy:data/accessoriescsv.csv,name:GUCCI Mink fur panel printed scarf,brand:Gucci,price:HK$8850,description:Since 2015 Alessandro Michele has taken the helm of Gucci and has pushed the maison into the forefront of fashion. Focusing on heritage vintage styles made new animal inspired iconography and punchy signature prints it is not hard to see why Gucci is a fashion insiders favourite. Add this wonderfully feminine scarf to your day wear for a chic accent. This blue silk scarf features a floral print a mink fur trim and a pointed tip.,color:4972,style:4764813G428,imglink:https://cdn-images.farfetch-contents.com/12/41/40/30/12414030_11393650_322.jpg
id:12517710,daddy:data/accessoriescsv.csv,name:GUCCI Queen Margaret leather belt,brand:Gucci,price:HK$4500,description:The web trim is an iconic motif that is a signature piece of Gucci's noteworthy heritage. The brand has revived its archives to bring the sartorial crowd a new spin on old school motifs. White leather Queen Margaret leather belt featuring antique effect gold-tone hardware a push pin fastening and a slim construction.,color:9075 WHITE,style:476452DYWNX,imglink:https://cdn-images.farfetch-contents.com/12/51/77/10/12517710_11817697_322.jpg
id:12009357,daddy:data/accessoriescsv.csv,name:Gucci rose detail wide brim hat ,brand:Gucci,price:HK$4800,description:Never one to shy away from bold colour and graphic prints Alessandro Michele has created a truly eye-catching piece with this red rabbit felt rose detail wide brim hat from Gucci. Featuring tonal grosgrain ribbon with Animalier feline head detail and silk lining. This hat is fit for a Gucci goddess.,color:RED,style:4546713HA04,imglink:https://cdn-images.farfetch-contents.com/12/00/93/57/12009357_9408510_322.jpg
id:12520632,daddy:data/accessoriescsv.csv,name:GUCCI Round Frame Sunglasses,brand:Gucci,price:HK$3114,description:Gold metal frame. Gold injected temples with forked detail and enamel Web detail. Adjustable rubber nose pads. Grey lens. 100% UVA/UVB protection. GG0225S. Frame height 2.5”. Frame width 5.5”. Made in Italy. Glasses arrive in a velvet hard case available in a range of six jewel-toned colors and paired with a coordinating satin lining. The case color selection will be individually selected for each pair of glasses and comes with a matching satin flannel pouch and ivory microfiber cloth.,color:1801 Black,style:491398I3330,imglink:https://cdn-images.farfetch-contents.com/12/52/06/32/12520632_11817810_322.jpg
id:12234640,daddy:data/accessoriescsv.csv,name:Gucci scarf ,brand:Gucci,price:HK$6520,description:Reinventing the Gucci stripe and re-establishing the iconic Italian house as one of the leaders in luxury ready-to-wear Alessandro Michele's innovative vision has elevated the Florentine maison to cult status. This light grey cashmere blend scarf from Gucci features fringed edges and a signature blue and red Web detail.,color:9074,style:4770623G279,imglink:https://cdn-images.farfetch-contents.com/12/23/46/40/12234640_10506918_322.jpg
