id:12545917,daddy:data/femalefashioncsv.csv,name:GIVENCHY  logo trim track pants,brand:Givenchy,price:HK$5503,description:Givenchy’s latest collection continues to highlight the label's love of bold graphics and statement prints. Expect streetwear-inspired silhouettes underpinned with a contemporary edge. This pair of black cotton track pants is detailed with a tonal side stripe logo panel to each outer leg. Fashioned with an elasticated waistband side zipped pockets and a straight leg these laid-back trousers showcase Givenchy's sports-luxe aesthetic.,color:001,styleid:BW501H300P,imglink:https://cdn-images.farfetch-contents.com/12/54/59/17/12545917_11886187_322.jpg
id:11787678,daddy:data/femalefashioncsv.csv,name:DOLCE & GABBANA  polka dot sheer skirt,brand:Dolce & Gabbana,price:HK$4480,description:These shiny silver-tone calf leather leather and cotton mirrored embellished sandals from Dolce & Gabbana are a stylish stand-out and the ultimate summer party shoe. Featuring an open toe with crystal detailing a brand embossed insole a delicate ankle strap with a decorative crystal side buckle fastening and a sturdy high block heel these mirrored embellished sandals will have you shimmering come sundown.,color:8D710 ARGENTO,styleid:CR0220AE702,imglink:https://cdn-images.farfetch-contents.com/11/78/76/78/11787678_9888383_322.jpg
id:12503366,daddy:data/femalefashioncsv.csv,name:ANNA SUI  printed belted dress,brand:Anna Sui,price:HK$5201,description:Black silk printed belted dress from Anna Sui.,color:BLACK MULTI,styleid:1018D70,imglink:https://cdn-images.farfetch-contents.com/12/50/33/66/12503366_11745986_322.jpg
id:12458557,daddy:data/femalefashioncsv.csv,name:GIAMBATTISTA VALLI  bouclé tweed flared dress,brand:Giambattista Valli,price:HK$17692,description:Black and white virgin wool and cotton blend and silk bouclé tweed flared dress from Giambattista Valli.,color:BLANC & NOIR,styleid:A17PV52003250,imglink:https://cdn-images.farfetch-contents.com/12/45/85/57/12458557_11834490_322.jpg
id:12506234,daddy:data/femalefashioncsv.csv,name:MONSE  strapless contrast fitted dress,brand:Monse,price:HK$40806,description:Black and white silk strapless contrast fitted dress from monse.,color:BLACK,styleid:R75P3038,imglink:https://cdn-images.farfetch-contents.com/12/50/62/34/12506234_11847531_322.jpg
id:12433677,daddy:data/femalefashioncsv.csv,name:REBECCA VALLANCE  Montecarlo dress,brand:Rebecca Vallance,price:HK$3938,description:Turquoise  Montecarlo dress  from REBECCA VALLANCE.,color:RIVERIA,styleid:17RV041098,imglink:https://cdn-images.farfetch-contents.com/12/43/36/77/12433677_11542714_322.jpg
id:12423259,daddy:data/femalefashioncsv.csv,name:Burberry Kensington wool and cashmere-blend coat,brand:Roksanda,price:HK$16568,description:Blue cashmere wool Hotaru oversized cashmere blend coat from Roksanda.,color:BLUE,styleid:AW17MC1511HOTARUCO,imglink:https://cdn-images.farfetch-contents.com/12/42/32/59/12423259_11487647_322.jpg
id:12206178,daddy:data/femalefashioncsv.csv,name:SELF-PORTRAIT Floral fil-coupe top,brand:Roland Mouret,price:HK$3295,description:Yellow cotton silk-blend Eugene floral fil coupe top from Roland Mouret.,color:C0003 CANARY YELLOW,styleid:S6100F6483,imglink:https://cdn-images.farfetch-contents.com/12/20/61/78/12206178_10486371_322.jpg
id:12159040,daddy:data/femalefashioncsv.csv,name:SELF-PORTRAIT Pleated Trim crepe mini dress,brand:Dion Lee,price:HK$5326,description:Wine pleated jersey-crepe mini dress from Dion Lee.,color:WINE,styleid:A9293P17WINE,imglink:https://cdn-images.farfetch-contents.com/12/15/90/40/12159040_10329963_322.jpg
id:12318019,daddy:data/femalefashioncsv.csv,name:SOLACE LONDON Klara crepe midi dress,brand:Yigal Azrouel,price:HK$8914,description:Black Crepe Midi Dress from Yigal Azrouel.,color:JET,styleid:Y37408TC,imglink:https://cdn-images.farfetch-contents.com/12/31/80/19/12318019_11134782_322.jpg
id:12396344,daddy:data/femalefashioncsv.csv,name:ALEXACHUNG Lonely Hearts Club cotton-jersey T-shirt,brand:Alexa Chung,price:HK$545,description:Pink cotton Lonely Hearts Club T-shirt  from Alexa Chung.,color:PINK,styleid:3JE11C0229,imglink:https://cdn-images.farfetch-contents.com/12/39/63/44/12396344_11255426_322.jpg
id:12209377,daddy:data/femalefashioncsv.csv,name:ALLSAINTS Balfern leather biker jacket,brand:Reinaldo Lourenço,price:HK$9702,description:Black leather biker jacket from Reinaldo Lourenço featuring a classic collar long sleeves an off-centre front zip fastening a straight fit and pockets.,color:900,styleid:24070323,imglink:https://cdn-images.farfetch-contents.com/12/20/93/77/12209377_10527597_322.jpg
id:12318019,daddy:data/femalefashioncsv.csv,name:SELF-PORTRAIT Monochrome Calista cold shoulder crepe midi dress,brand:Yigal Azrouel,price:HK$8914,description:Black Crepe Midi Dress from Yigal Azrouel.,color:JET,styleid:Y37408TC,imglink:https://cdn-images.farfetch-contents.com/12/31/80/19/12318019_11134782_322.jpg
id:12379167,daddy:data/femalefashioncsv.csv,name:KENZO Icon Tiger-embroidered cotton-jersey sweatshirt,brand:Kenzo,price:HK$3390,description:Kenzo’s yellow sweatshirt is embroidered with the label’s signature tiger motif. In soft cotton this sweatshirt features a ribbed crew neck and long sleeves with a ribbed hem and cuffs. Kenzo embodies Parisian-cool with sharp silhouettes and a punchy colour palette.,color:41,styleid:F762SW8714XE,imglink:https://cdn-images.farfetch-contents.com/12/37/91/67/12379167_11183486_322.jpg
id:12362608,daddy:data/femalefashioncsv.csv,name:CANADA GOOSE Shelburne shell and down parka coat,brand:Woolrich,price:HK$5345,description:Green cotton feather down parka coat  from Woolrich.,color:GRIGIO,styleid:WWCPS2444CN03,imglink:https://cdn-images.farfetch-contents.com/12/36/26/08/12362608_11140885_322.jpg
id:12274529,daddy:data/femalefashioncsv.csv,name:KENZO Tiger-embroidered cotton-jersey sweatshirt,brand:Kenzo,price:HK$2790,description:Not for the faint hearted this Kenzo Tiger sweatshirt is the perfect OTT streetwear piece. Its signature Tiger motif is embroidered onto this sunshine yellow soft cotton top and features a ribbed round neck and ribbed hem and cuffs.,color:41,styleid:F762SW8024XG,imglink:https://cdn-images.farfetch-contents.com/12/27/45/29/12274529_10759055_322.jpg
id:12423105,daddy:data/femalefashioncsv.csv,name:KENZO Evil eye-embroidered cotton-jersey hoody,brand:Alexander McQueen,price:HK$7401,description:Red Embroidered cotton hoodie from Alexander McQueen.,color:0906 RED,styleid:491024QJZ44,imglink:https://cdn-images.farfetch-contents.com/12/42/31/05/12423105_11485743_322.jpg
id:12423105,daddy:data/femalefashioncsv.csv,name:HELMUT LANG Re-Edition studded cotton hoody,brand:Alexander McQueen,price:HK$7401,description:Red Embroidered cotton hoodie from Alexander McQueen.,color:0906 RED,styleid:491024QJZ44,imglink:https://cdn-images.farfetch-contents.com/12/42/31/05/12423105_11485743_322.jpg
id:11676969,daddy:data/femalefashioncsv.csv,name:GOOD AMERICAN Good Legs Crop skinny high-rise jeans,brand:Citizens Of Humanity,price:HK$1621,description:Black cotton blend  skinny high-rise jeans  from Citizens Of Humanity.,color:TEMPEST,styleid:1554B938,imglink:https://cdn-images.farfetch-contents.com/11/67/69/69/11676969_7959050_322.jpg
id:12182662,daddy:data/femalefashioncsv.csv,name:THEORY Karenia round-neck cashmere jumper,brand:Equipment,price:HK$2625,description:Bottle green round neck cashmere sweater from Equipment.,color:BOTTLE GREEN,styleid:U10S184,imglink:https://cdn-images.farfetch-contents.com/12/18/26/62/12182662_10338036_322.jpg
id:12224226,daddy:data/femalefashioncsv.csv,name:COMME DES GARCONS PLAY Embroidered-heart wool cardigan,brand:Comme Des Garçons Play,price:HK$1333,description:White canvas Comme des Garcons Play x Converse Chuck Taylor sneakers from Comme Des Garçons Play featuring front lace-up fastening. This item is unisex.,color:2 BEIGE,styleid:P1K112,imglink:https://cdn-images.farfetch-contents.com/12/22/42/26/12224226_10498761_322.jpg
id:11177355,daddy:data/femalefashioncsv.csv,name:J BRAND Maria skinny high-rise jeans,brand:J Brand,price:HK$1630,description:Black cotton blend  'Maria' high-rise skinny jeans from J Brand.,color:BLACK,styleid:23110O294,imglink:https://cdn-images.farfetch-contents.com/11/17/73/55/11177355_5651909_322.jpg
id:12525075,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  felt coat,brand:Salvatore Ferragamo,price:HK$9160,description:The definition of Italian luxury Salvatore Ferragamo prides itself on a seamless blend of high-quality materials impeccable craftsmanship and a timeless design vision. Crafted from virgin wool felt this coat features a collarless design long sleeves a loose fit a partial lining and a concealed button fastening. This classic style is finished the label's signature silver-tone Gancio clasp.,color:005 BETULLA,styleid:682354,imglink:https://cdn-images.farfetch-contents.com/12/52/50/75/12525075_11808469_322.jpg
id:12161683,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  fur Vara ballerina shoes,brand:Salvatore Ferragamo,price:HK$3395,description:Salvatore Ferragamo's iconic Vara ballerina shoes are given a contemporary re-vamp for AW17 arriving into the new season with a front fur detail. Bearing the brand's signature bow and gold-tone logo plaque front and centre the pair represents Ferragamo's hallmarks of femininity luxury and elegance. Crafted in Italy from black suede leather the flats also feature a round toe and a branded insole.,color:NERO,styleid:680258,imglink:https://cdn-images.farfetch-contents.com/12/16/16/83/12161683_10803228_322.jpg
id:12503097,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  reversible puffer jacket,brand:Salvatore Ferragamo,price:HK$6900,description:Designer Fulvio Rigoni continues to master Salvatore Ferragamo’s house codes for the brand's AW17 collection delivering luxurious and wearable pieces that don’t stray from the label’s feminine attitude. Crafted in Italy this nude and grey reversible puffer jacket from Salvatore Ferragamo features an oversized collar long wide sleeves a Gancio toggle fastening a quilted effect a leopard printed lining and a feather down interior.,color:063 BETULLA,styleid:681929,imglink:https://cdn-images.farfetch-contents.com/12/50/30/97/12503097_11734473_322.jpg
id:12503096,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO Gancio embellished turtleneck,brand:Salvatore Ferragamo,price:HK$2520,description:Salvatore Ferragamo is renowned for using the highest quality materials and expert craftsmanship techniques to fashion timeless wardrobe staples for the modern woman. Knitted in Italy from luxuriously soft light blue virgin wool this Gancio embellished turtleneck jumper from Salvatore Ferragamo features a ribbed roll neck long sleeves a ribbed hem and cuffs a slim fit and a silver-tone logo plaque.,color:047 OPALE,styleid:682224,imglink:https://cdn-images.farfetch-contents.com/12/50/30/96/12503096_11734453_322.jpg
id:12492862,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO sneaker mules,brand:Salvatore Ferragamo,price:HK$2300,description:Salvatore Ferragamo’s AW17 collection was designed for an active modern woman combining technical details and the label’s signature elegant twist.  These black lamb fur and leather sneaker mules from Salvatore Ferragamo feature a round toe a backless design a slip-on style elasticated side panels and a flat rubber sole for on-the-go ease.,color:NOIR,styleid:679053,imglink:https://cdn-images.farfetch-contents.com/12/49/28/62/12492862_11637150_322.jpg
id:12483756,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO leopard print coat,brand:Salvatore Ferragamo,price:HK$16250,description:Designer Fulvio Rigoni continues to master Salvatore Ferragamo’s house codes for the AW17 collection delivering luxurious and wearable pieces that don’t stray from the label’s feminine attitude. This blue virgin wool cashmere and silk blend leopard print coat from Salvatore Ferragamo features a round neck a concealed fastening  side slit pockets long sleeves a leopard print a printed lining and a mid-length.,color:CEL,styleid:681847,imglink:https://cdn-images.farfetch-contents.com/12/48/37/56/12483756_11636735_322.jpg
