id:12423105,daddy:data/femalefashioncsv.csv,name:KENZO Evil eye-embroidered cotton-jersey hoody,brand:Alexander McQueen,price:HK$7401,description:Red Embroidered cotton hoodie from Alexander McQueen.,color:0906 RED,style:491024QJZ44,imglink:https://cdn-images.farfetch-contents.com/12/42/31/05/12423105_11485743_322.jpg
id:12423105,daddy:data/femalefashioncsv.csv,name:HELMUT LANG Re-Edition studded cotton hoody,brand:Alexander McQueen,price:HK$7401,description:Red Embroidered cotton hoodie from Alexander McQueen.,color:0906 RED,style:491024QJZ44,imglink:https://cdn-images.farfetch-contents.com/12/42/31/05/12423105_11485743_322.jpg
id:11676969,daddy:data/femalefashioncsv.csv,name:GOOD AMERICAN Good Legs Crop skinny high-rise jeans,brand:Citizens Of Humanity,price:HK$1621,description:Black cotton blend  skinny high-rise jeans  from Citizens Of Humanity.,color:TEMPEST,style:1554B938,imglink:https://cdn-images.farfetch-contents.com/11/67/69/69/11676969_7959050_322.jpg
id:12182662,daddy:data/femalefashioncsv.csv,name:THEORY Karenia round-neck cashmere jumper,brand:Equipment,price:HK$2625,description:Bottle green round neck cashmere sweater from Equipment.,color:BOTTLE GREEN,style:U10S184,imglink:https://cdn-images.farfetch-contents.com/12/18/26/62/12182662_10338036_322.jpg
id:10502798,daddy:data/femalefashioncsv.csv,name:COMME DES GARCONS PLAY Embroidered-heart wool cardigan,brand:Comme Des Garçons Play,price:HK$2225,description:Red wool embroidered heart cardigan from Comme Des Garçons Play featuring a round neck a front button fastening long sleeves a straight hem and a heart emblem patch at the chest.,color:RED,style:AZN007,imglink:https://cdn-images.farfetch-contents.com/10/50/27/98/10502798_2521288_322.jpg
id:11676969,daddy:data/femalefashioncsv.csv,name:J BRAND Maria skinny high-rise jeans,brand:Citizens Of Humanity,price:HK$1621,description:Black cotton blend  skinny high-rise jeans  from Citizens Of Humanity.,color:TEMPEST,style:1554B938,imglink:https://cdn-images.farfetch-contents.com/11/67/69/69/11676969_7959050_322.jpg
id:12525075,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  felt coat,brand:Salvatore Ferragamo,price:HK$9160,description:The definition of Italian luxury Salvatore Ferragamo prides itself on a seamless blend of high-quality materials impeccable craftsmanship and a timeless design vision. Crafted from virgin wool felt this coat features a collarless design long sleeves a loose fit a partial lining and a concealed button fastening. This classic style is finished the label's signature silver-tone Gancio clasp.,color:005 BETULLA,style:682354,imglink:https://cdn-images.farfetch-contents.com/12/52/50/75/12525075_11808469_322.jpg
id:12161683,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  fur Vara ballerina shoes,brand:Salvatore Ferragamo,price:HK$3395,description:Salvatore Ferragamo's iconic Vara ballerina shoes are given a contemporary re-vamp for AW17 arriving into the new season with a front fur detail. Bearing the brand's signature bow and gold-tone logo plaque front and centre the pair represents Ferragamo's hallmarks of femininity luxury and elegance. Crafted in Italy from black suede leather the flats also feature a round toe and a branded insole.,color:NERO,style:680258,imglink:https://cdn-images.farfetch-contents.com/12/16/16/83/12161683_10803228_322.jpg
id:12503097,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO  reversible puffer jacket,brand:Salvatore Ferragamo,price:HK$6900,description:Designer Fulvio Rigoni continues to master Salvatore Ferragamo’s house codes for the brand's AW17 collection delivering luxurious and wearable pieces that don’t stray from the label’s feminine attitude. Crafted in Italy this nude and grey reversible puffer jacket from Salvatore Ferragamo features an oversized collar long wide sleeves a Gancio toggle fastening a quilted effect a leopard printed lining and a feather down interior.,color:063 BETULLA,style:681929,imglink:https://cdn-images.farfetch-contents.com/12/50/30/97/12503097_11734473_322.jpg
id:12503096,daddy:data/femalefashioncsv.csv,name:SALVATORE FERRAGAMO Gancio embellished turtleneck,brand:Salvatore Ferragamo,price:HK$2520,description:Salvatore Ferragamo is renowned for using the highest quality materials and expert craftsmanship techniques to fashion timeless wardrobe staples for the modern woman. Knitted in Italy from luxuriously soft light blue virgin wool this Gancio embellished turtleneck jumper from Salvatore Ferragamo features a ribbed roll neck long sleeves a ribbed hem and cuffs a slim fit and a silver-tone logo plaque.,color:047 OPALE,style:682224,imglink:https://cdn-images.farfetch-contents.com/12/50/30/96/12503096_11734453_322.jpg
